shuffle	jackknife	query	spec	pid	prediCAT	forced_prediCAT	snn	asm	asm_matches
jk1	k1_as_query	BGC0000414_BAO84866-1_500_mod1_4-5-dehydro-arg|me-tyr	4-5-dehydro-arg|me-tyr	50.83	no_confident_result	me-tyr	0	4-5-dehydro-arg|me-tyr	9
jk1	k1_as_query	BGC0000414_BAO84866-1_500_mod1_4-5-dehydro-arg|me-tyr	4-5-dehydro-arg|me-tyr	50.83	no_confident_result	me-tyr	0	4-5-dehydro-arg|me-tyr	9
jk1	k1_as_query	BGC0000418_AHF20582-1_26_mod1_hpg	hpg	95.45	hpg	hpg	3.15519928123029	hpg	9
jk1	k1_as_query	BGC0000418_AHF20582-1_26_mod1_hpg	hpg	95.45	hpg	hpg	3.15519928123029	hpg	9
jk1	k1_as_query	BGC0000419_AIG79242-1_473_mod1_dpg	dpg	99.35	dpg	dpg	2.45148224938152	dpg	9
jk1	k1_as_query	BGC0000419_AIG79242-1_473_mod1_dpg	dpg	99.35	dpg	dpg	2.45148224938152	dpg	9
jk1	k1_as_query	BGC0000423_CBG75492-1_5304_mod5_horn	horn	100	no_confident_result	d-cyclo-horn	0.743618217980394	d-cyclo-horn|horn	9
jk1	k1_as_query	BGC0000423_CBG75492-1_5304_mod5_horn	horn	100	no_confident_result	d-cyclo-horn	0.743618217980394	d-cyclo-horn|horn	9
jk1	k1_as_query	BGC0000425_AFH75321-1_2723_mod3_d-val	d-val	96.19	no_confident_result	leu	4.4024613417282	d-val|leu|val	9
jk1	k1_as_query	BGC0000425_AFH75321-1_2723_mod3_d-val	d-val	96.19	no_confident_result	leu	4.4024613417282	d-val|leu|val	9
jk1	k1_as_query	BGC0000426_AGZ03651-1_480_mod1_ala	ala	57.37	no_confident_result	ala	0	ala	9
jk1	k1_as_query	BGC0000426_AGZ03651-1_480_mod1_ala	ala	57.37	no_confident_result	ala	0	ala	9
jk1	k1_as_query	BGC0000431_EFE73312-1_2615_mod3_dpr	dpr	100	ser	ser	1.92672776607901	dpr|ser	9
jk1	k1_as_query	BGC0000431_EFE73312-1_2615_mod3_dpr	dpr	100	ser	ser	1.92672776607901	dpr|ser	9
jk1	k1_as_query	BGC0000431_EFE73312-1_441_mod1_thr	thr	100	no_confident_result	asp	0.845161151306568	asp|thr	9
jk1	k1_as_query	BGC0000431_EFE73312-1_441_mod1_thr	thr	100	no_confident_result	asp	0.845161151306568	asp|thr	9
jk1	k1_as_query	BGC0000431_EFE73313-1_484_mod1_ser	ser	100	ser	ser	1.81113745023852	dpr|ser	9
jk1	k1_as_query	BGC0000431_EFE73313-1_484_mod1_ser	ser	100	ser	ser	1.81113745023852	dpr|ser	9
jk1	k1_as_query	BGC0000456_BAO73252-1_996_mod1_athr|ser	athr|ser	57.26	no_confident_result	ala	0	athr|ser	9
jk1	k1_as_query	BGC0000456_BAO73252-1_996_mod1_athr|ser	athr|ser	57.26	no_confident_result	ala	0	athr|ser	9
jk1	k1_as_query	BGC0000463_AGM14933-1_7925_mod8_leu	leu	79.67	no_confident_result	leu	0.958502327838535	gln|leu	9
jk1	k1_as_query	BGC0000463_AGM14933-1_7925_mod8_leu	leu	79.67	no_confident_result	leu	0.958502327838535	gln|leu	9
jk1	k1_as_query	BGC0000464_CDG17981-1_1643_mod2_leu	leu	89.63	leu	leu	1.67883195935263	leu|val	9
jk1	k1_as_query	BGC0000464_CDG17981-1_1643_mod2_leu	leu	89.63	leu	leu	1.67883195935263	leu|val	9
jk1	k1_as_query	BGC0001019_AHB82071-1_3517_mod3_gly	gly	59.67	no_confident_result	d-ala	0	gly	9
jk1	k1_as_query	BGC0001019_AHB82071-1_3517_mod3_gly	gly	59.67	no_confident_result	d-ala	0	gly	9
jk1	k1_as_query	BGC0001035_EPE34341-1_2860_mod3_3oh-pro|3oh-4me-pro	3oh-pro|3oh-4me-pro	100	no_confident_result	4oh-pro	0.685010593789859	3oh-4me-pro|3oh-pro|4oh-pro	9
jk1	k1_as_query	BGC0001035_EPE34341-1_2860_mod3_3oh-pro|3oh-4me-pro	3oh-pro|3oh-4me-pro	100	no_confident_result	4oh-pro	0.685010593789859	3oh-4me-pro|3oh-pro|4oh-pro	9
jk1	k1_as_query	BGC0001035_EPE34341-1_5024_mod5_thr	thr	100	no_confident_result	3oh-gln	0.741493670183254	3oh-gln|thr	9
jk1	k1_as_query	BGC0001035_EPE34341-1_5024_mod5_thr	thr	100	no_confident_result	3oh-gln	0.741493670183254	3oh-gln|thr	9
jk1	k1_as_query	BGC0001036_AGZ15458-1_2022_mod2_noh-ala	noh-ala	100	no_confident_result	noh-d-ala|oh-d-ala	1.55462026616612	noh-ala|noh-d-ala|oh-d-ala	9
jk1	k1_as_query	BGC0001036_AGZ15458-1_2022_mod2_noh-ala	noh-ala	100	no_confident_result	noh-d-ala|oh-d-ala	1.55462026616612	noh-ala|noh-d-ala|oh-d-ala	9
jk1	k1_as_query	BGC0001036_AGZ15458-1_478_mod1_piperazic	piperazic	100	pip	pip	0.650687321200701	pip|piperazic	9
jk1	k1_as_query	BGC0001036_AGZ15458-1_478_mod1_piperazic	piperazic	100	pip	pip	0.650687321200701	pip|piperazic	9
jk1	k1_as_query	BGC0001113_AIC32693-1_544_mod1_thr	thr	81.65	thr	thr	0.543193380528681	athr|deoxy-thr|dhab|dht|ser|thr	9
jk1	k1_as_query	BGC0001113_AIC32693-1_544_mod1_thr	thr	81.65	thr	thr	0.543193380528681	athr|deoxy-thr|dhab|dht|ser|thr	9
jk1	k1_as_query	BGC0001132_xnc1_2022_77_mod1_val	val	74.45	no_confident_result	val	0.465365084226796	val	9
jk1	k1_as_query	BGC0001132_xnc1_2022_77_mod1_val	val	74.45	no_confident_result	val	0.465365084226796	val	9
jk1	k1_as_query	BGC0001133_XBJ1_0775_477_mod1_thr	thr	62.79	no_confident_result	thr	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk1	k1_as_query	BGC0001133_XBJ1_0775_477_mod1_thr	thr	62.79	no_confident_result	thr	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk1	k1_as_query	BGC0001166_AGQ43600-1_1838_mod2_ala	ala	88.05	no_confident_result	ala	0.120625205281653	ala	9
jk1	k1_as_query	BGC0001166_AGQ43600-1_1838_mod2_ala	ala	88.05	no_confident_result	ala	0.120625205281653	ala	9
jk1	k1_as_query	BGC0001166_AGQ43600-1_4142_mod4_aeo	aeo	86.49	no_confident_result	aeo	0.542682688237563	aeo	9
jk1	k1_as_query	BGC0001166_AGQ43600-1_4142_mod4_aeo	aeo	86.49	no_confident_result	aeo	0.542682688237563	aeo	9
jk1	k1_as_query	CCJ67638-1_582_mod1_d-leu	d-leu	88.45	no_confident_result	d-gln	1.49923810775696	d-leu|d-val|leu|val	9
jk1	k1_as_query	CCJ67638-1_582_mod1_d-leu	d-leu	88.45	no_confident_result	d-gln	1.49923810775696	d-leu|d-val|leu|val	9
jk1	k1_as_query	CCJ67639-1_1691_mod2_leu	leu	88.31	no_confident_result	d-val	1.18203474018243	d-leu|d-val|leu|val	9
jk1	k1_as_query	CCJ67639-1_1691_mod2_leu	leu	88.31	no_confident_result	d-val	1.18203474018243	d-leu|d-val|leu|val	9
jk1	k1_as_query	CCJ67639-1_619_mod1_d-gln	d-gln	80.71	no_confident_result	d-gln	1.02726233662804	d-gln|d-leu|gln	9
jk1	k1_as_query	CCJ67639-1_619_mod1_d-gln	d-gln	80.71	no_confident_result	d-gln	1.02726233662804	d-gln|d-leu|gln	9
jk1	k1_as_query	EPE34341-1_6121_mod6_3oh-pro|3oh-4me-pro	3oh-pro|3oh-4me-pro	100	no_confident_result	4oh-pro	0.711727206434061	3oh-4me-pro|3oh-pro|4oh-pro	9
jk1	k1_as_query	EPE34341-1_6121_mod6_3oh-pro|3oh-4me-pro	3oh-pro|3oh-4me-pro	100	no_confident_result	4oh-pro	0.711727206434061	3oh-4me-pro|3oh-pro|4oh-pro	9
jk1	k1_as_query	O30408_A1-2-_pro	pro	66.15	no_confident_result	pro	0	pro	9
jk1	k1_as_query	O30408_A1-2-_pro	pro	66.15	no_confident_result	pro	0	pro	9
jk1	k1_as_query	O30980_A3-9-_tyr	tyr	100	tyr	tyr	1.35122557348486	tyr	9
jk1	k1_as_query	O30980_A3-9-_tyr	tyr	100	tyr	tyr	1.35122557348486	tyr	9
jk1	k1_as_query	O33743_A2-6-_gln	gln	51.75	no_confident_result	gln	0	d-gln|d-leu|gln	9
jk1	k1_as_query	O33743_A2-6-_gln	gln	51.75	no_confident_result	gln	0	d-gln|d-leu|gln	9
jk1	k1_as_query	O52819_A1_leu	leu	81.56	no_confident_result	leu	2.83515894162925	leu	9
jk1	k1_as_query	O52819_A1_leu	leu	81.56	no_confident_result	leu	2.83515894162925	leu	9
jk1	k1_as_query	O52821_A1-7-_dpg	dpg	88.61	no_confident_result	dpg	4.18438332665171	dpg	9
jk1	k1_as_query	O52821_A1-7-_dpg	dpg	88.61	no_confident_result	dpg	4.18438332665171	dpg	9
jk1	k1_as_query	O68008_A5-12-_asn	asn	56.14	no_confident_result	asn	0	asn	9
jk1	k1_as_query	O68008_A5-12-_asn	asn	56.14	no_confident_result	asn	0	asn	9
jk1	k1_as_query	O85168_A1_ser	ser	97.69	no_confident_result	ser	1.62178315551465	ser	9
jk1	k1_as_query	O85168_A1_ser	ser	97.69	no_confident_result	ser	1.62178315551465	ser	9
jk1	k1_as_query	P0A398_A1_ala	ala	80.04	no_confident_result	ala	0.487082740485965	ala	9
jk1	k1_as_query	P0A398_A1_ala	ala	80.04	no_confident_result	ala	0.487082740485965	ala	9
jk1	k1_as_query	P0C063_A3_orn	orn	97.15	orn	orn	0.831730089758624	orn	9
jk1	k1_as_query	P0C063_A3_orn	orn	97.15	orn	orn	0.831730089758624	orn	9
jk1	k1_as_query	P25464_A3_val	val	62.52	no_confident_result	val	0	val	9
jk1	k1_as_query	P25464_A3_val	val	62.52	no_confident_result	val	0	val	9
jk1	k1_as_query	P27743_A3_val	val	49.61	no_confident_result	val	0	val	9
jk1	k1_as_query	P27743_A3_val	val	49.61	no_confident_result	val	0	val	9
jk1	k1_as_query	P39845_A2_orn	orn	75.19	orn	orn	0.355260314049037	orn	9
jk1	k1_as_query	P39845_A2_orn	orn	75.19	orn	orn	0.355260314049037	orn	9
jk1	k1_as_query	P45745_A1-2-_gly	gly	100	no_confident_result	gly	0.920515885743289	gly	9
jk1	k1_as_query	P45745_A1-2-_gly	gly	100	no_confident_result	gly	0.920515885743289	gly	9
jk1	k1_as_query	P94873_A3_val	val	44.3	no_confident_result	val	0	val	9
jk1	k1_as_query	P94873_A3_val	val	44.3	no_confident_result	val	0	val	9
jk1	k1_as_query	Q00869_A1_hyv	hyv	37.5	no_confident_result	phe	0	hyv	9
jk1	k1_as_query	Q00869_A1_hyv	hyv	37.5	no_confident_result	phe	0	hyv	9
jk1	k1_as_query	Q09164_A10_leu	leu	60.48	no_confident_result	leu	0	leu	9
jk1	k1_as_query	Q09164_A10_leu	leu	60.48	no_confident_result	leu	0	leu	9
jk1	k1_as_query	Q2XNF8_A1-2-_ala	ala	60.95	no_confident_result	ala	0	ala	9
jk1	k1_as_query	Q2XNF8_A1-2-_ala	ala	60.95	no_confident_result	ala	0	ala	9
jk1	k1_as_query	Q50E73_A1-6-_orn	orn	58.28	no_confident_result	orn	0	orn	9
jk1	k1_as_query	Q50E73_A1-6-_orn	orn	58.28	no_confident_result	orn	0	orn	9
jk1	k1_as_query	Q50E73_A2-7-_asp	asp	97.29	asp	asp	0.742956862980134	asp	9
jk1	k1_as_query	Q50E73_A2-7-_asp	asp	97.29	asp	asp	0.742956862980134	asp	9
jk1	k1_as_query	Q50E73_A5-10-_gly	gly	52.64	no_confident_result	gly	0	gly	9
jk1	k1_as_query	Q50E73_A5-10-_gly	gly	52.64	no_confident_result	gly	0	gly	9
jk1	k1_as_query	Q54959_A2_abu|iva	abu|iva	57.01	no_confident_result	no_confident_result	0	abu|iva	9
jk1	k1_as_query	Q54959_A2_abu|iva	abu|iva	57.01	no_confident_result	no_confident_result	0	abu|iva	9
jk1	k1_as_query	Q5DIV8_A2-6-_horn	horn	99.05	horn	horn	1.87336787420156	horn	9
jk1	k1_as_query	Q5DIV8_A2-6-_horn	horn	99.05	horn	horn	1.87336787420156	horn	9
jk1	k1_as_query	Q5MP00_A1-5-_gly	gly	52.6	gly	gly	0	gly	9
jk1	k1_as_query	Q5MP00_A1-5-_gly	gly	52.6	gly	gly	0	gly	9
jk1	k1_as_query	Q6WZ98_A1_blys	blys	38.68	no_confident_result	blys	0	blys	9
jk1	k1_as_query	Q6WZ98_A1_blys	blys	38.68	no_confident_result	blys	0	blys	9
jk1	k1_as_query	Q6WZB2_A1-2-_ser	ser	41.4	ser	ser	0	ser	9
jk1	k1_as_query	Q6WZB2_A1-2-_ser	ser	41.4	ser	ser	0	ser	9
jk1	k1_as_query	Q70AZ7_A1_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.49893949698209	hpg|hpg2cl	9
jk1	k1_as_query	Q70AZ7_A1_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.49893949698209	hpg|hpg2cl	9
jk1	k1_as_query	Q70AZ7_A3_bht	bht	100	bht	bht	4.24027453054913	bht	9
jk1	k1_as_query	Q70AZ7_A3_bht	bht	100	bht	bht	4.24027453054913	bht	9
jk1	k1_as_query	Q70JZ9_A4_glu	glu	98.88	no_confident_result	glu	0.79481147236299	glu	9
jk1	k1_as_query	Q70JZ9_A4_glu	glu	98.88	no_confident_result	glu	0.79481147236299	glu	9
jk1	k1_as_query	Q70KJ6_A2-5-_asp	asp	69.92	asp	asp	0.215632630361577	asp	9
jk1	k1_as_query	Q70KJ6_A2-5-_asp	asp	69.92	asp	asp	0.215632630361577	asp	9
jk1	k1_as_query	Q83VS0_A7-17-_ala	ala	94.28	no_confident_result	ala	3.61074599227968	ala	9
jk1	k1_as_query	Q83VS0_A7-17-_ala	ala	94.28	no_confident_result	ala	3.61074599227968	ala	9
jk1	k1_as_query	Q847C7_A1-6-_thr	thr	66.87	no_confident_result	thr	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk1	k1_as_query	Q847C7_A1-6-_thr	thr	66.87	no_confident_result	thr	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk1	k1_as_query	Q847C7_A2-7-_me-asp	me-asp	80.38	no_confident_result	me-asp	0.790073953036796	me-asp	9
jk1	k1_as_query	Q847C7_A2-7-_me-asp	me-asp	80.38	no_confident_result	me-asp	0.790073953036796	me-asp	9
jk1	k1_as_query	Q84BQ5_A3-5-_leu	leu	80.27	leu	leu	0.72002073478568	d-leu|d-val|leu|val	9
jk1	k1_as_query	Q84BQ5_A3-5-_leu	leu	80.27	leu	leu	0.72002073478568	d-leu|d-val|leu|val	9
jk1	k1_as_query	Q8KLL4v2_A1_dpg	dpg	100	dpg	dpg	2.96224286468175	dpg	9
jk1	k1_as_query	Q8KLL4v2_A1_dpg	dpg	100	dpg	dpg	2.96224286468175	dpg	9
jk1	k1_as_query	Q8KLL5_A1_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.62434904918872	hpg|hpg2cl	9
jk1	k1_as_query	Q8KLL5_A1_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.62434904918872	hpg|hpg2cl	9
jk1	k1_as_query	Q8NJX1_A18_val-vol	val-vol	50.9	no_confident_result	leu	0	val-vol	9
jk1	k1_as_query	Q8NJX1_A18_val-vol	val-vol	50.9	no_confident_result	leu	0	val-vol	9
jk1	k1_as_query	Q8NJX1_A6_gln	gln	58.62	no_confident_result	gln	0	gln	9
jk1	k1_as_query	Q8NJX1_A6_gln	gln	58.62	no_confident_result	gln	0	gln	9
jk1	k1_as_query	Q8NJX1_A7_abu|iva	abu|iva	57.63	no_confident_result	abu|iva	0	abu|iva	9
jk1	k1_as_query	Q8NJX1_A7_abu|iva	abu|iva	57.63	no_confident_result	abu|iva	0	abu|iva	9
jk1	k1_as_query	Q93I55_A1_tyr	tyr	99.22	no_confident_result	tyr	2.358441807273	tyr	9
jk1	k1_as_query	Q93I55_A1_tyr	tyr	99.22	no_confident_result	tyr	2.358441807273	tyr	9
jk1	k1_as_query	Q9FB27_A2_his	his	42.89	asn	asn	0	his	9
jk1	k1_as_query	Q9FB27_A2_his	his	42.89	asn	asn	0	his	9
jk1	k1_as_query	Q9I157_A3-4-_dab	dab	59.92	no_confident_result	dab	0	dab	9
jk1	k1_as_query	Q9I157_A3-4-_dab	dab	59.92	no_confident_result	dab	0	dab	9
jk1	k1_as_query	Q9K5L9_A1-7-_ile	ile	77.03	no_confident_result	ile	0.419099925620891	aile|ile	9
jk1	k1_as_query	Q9K5L9_A1-7-_ile	ile	77.03	no_confident_result	ile	0.419099925620891	aile|ile	9
jk1	k1_as_query	Q9R9I9_A1_ser	ser	81.52	no_confident_result	ser	1.60658248260544	ser	9
jk1	k1_as_query	Q9R9I9_A1_ser	ser	81.52	no_confident_result	ser	1.60658248260544	ser	9
jk1	k1_as_query	Q9RLP6v2_A3_ala	ala	100	no_confident_result	ala	1.36683286434687	ala	9
jk1	k1_as_query	Q9RLP6v2_A3_ala	ala	100	no_confident_result	ala	1.36683286434687	ala	9
jk1	k1_as_query	Q9S1A9_A2-7-_ala	ala	65.31	ala	ala	0.068733095645095	ala	9
jk1	k1_as_query	Q9S1A9_A2-7-_ala	ala	65.31	ala	ala	0.068733095645095	ala	9
jk1	k1_as_query	Q9Z4X5_A3-9-_asn	asn	100	no_confident_result	asn	0.819362368013985	asn	9
jk1	k1_as_query	Q9Z4X5_A3-9-_asn	asn	100	no_confident_result	asn	0.819362368013985	asn	9
jk1	k1_as_query	Q9Z5F4_A1_gly	gly	49.42	gly	gly	0	gly	9
jk1	k1_as_query	Q9Z5F4_A1_gly	gly	49.42	gly	gly	0	gly	9
jk1	k1_as_query	YP_631961-1_1173_mod1_ser	ser	95.36	no_confident_result	ser	1.50607758819882	dpr|ser	9
jk1	k1_as_query	YP_631961-1_1173_mod1_ser	ser	95.36	no_confident_result	ser	1.50607758819882	dpr|ser	9
jk1	k1_as_query	ZP_10287805-1_544_mod1_d-asn	d-asn	100	no_confident_result	asn	2.38754981717831	asn|d-asn	9
jk1	k1_as_query	ZP_10287805-1_544_mod1_d-asn	d-asn	100	no_confident_result	asn	2.38754981717831	asn|d-asn	9
jk1	k2_as_query	AEU11003-1_555_mod1_pro	pro	88.14	no_confident_result	pro	1.16125871513264	pro	9
jk1	k2_as_query	AEU11003-1_555_mod1_pro	pro	88.14	no_confident_result	pro	1.16125871513264	pro	9
jk1	k2_as_query	AFZ61526-1_1614_mod2_ser	ser	88.89	ser	ser	2.39169480790581	d-ser|ser	9
jk1	k2_as_query	AFZ61526-1_1614_mod2_ser	ser	88.89	ser	ser	2.39169480790581	d-ser|ser	9
jk1	k2_as_query	AFZ61526-1_2645_mod3_ile	ile	71.73	ile	ile	0.333976721896841	ile	9
jk1	k2_as_query	AFZ61526-1_2645_mod3_ile	ile	71.73	ile	ile	0.333976721896841	ile	9
jk1	k2_as_query	AGC65514-1_1579_mod2_ser	ser	57.41	ser	ser	0	ser	9
jk1	k2_as_query	AGC65514-1_1579_mod2_ser	ser	57.41	ser	ser	0	ser	9
jk1	k2_as_query	AGC65517-1_453_mod1_tyr	tyr	50.88	no_confident_result	tyr	0	tyr	9
jk1	k2_as_query	AGC65517-1_453_mod1_tyr	tyr	50.88	no_confident_result	tyr	0	tyr	9
jk1	k2_as_query	AHF21228-1_12993_mod10_glu	glu	100	glu	glu	0.725497959878303	glu	9
jk1	k2_as_query	AHF21228-1_12993_mod10_glu	glu	100	glu	glu	0.725497959878303	glu	9
jk1	k2_as_query	AHH53506-1_3045_mod3_asp	asp	100	asp	asp	0.888386283896377	asp	9
jk1	k2_as_query	AHH53506-1_3045_mod3_asp	asp	100	asp	asp	0.888386283896377	asp	9
jk1	k2_as_query	AHH53506-1_5177_mod5_gly	gly	100	gly	gly	0.869017438231302	gly	9
jk1	k2_as_query	AHH53506-1_5177_mod5_gly	gly	100	gly	gly	0.869017438231302	gly	9
jk1	k2_as_query	AHZ20774-1_3047_mod3_gly	gly	100	gly	gly	0.918149109817479	gly	9
jk1	k2_as_query	AHZ20774-1_3047_mod3_gly	gly	100	gly	gly	0.918149109817479	gly	9
jk1	k2_as_query	BGC0000369_AHZ20774-1_477_mod1_thr	thr	100	thr	thr	0.907320307404882	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk1	k2_as_query	BGC0000369_AHZ20774-1_477_mod1_thr	thr	100	thr	thr	0.907320307404882	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk1	k2_as_query	BGC0000376_BAP16689-1_223_mod1_6cl-4hydroxyindole-3-carboxylic	6cl-4hydroxyindole-3-carboxylic	42.95	no_confident_result	no_confident_result	0	6cl-4hydroxyindole-3-carboxylic	9
jk1	k2_as_query	BGC0000376_BAP16689-1_223_mod1_6cl-4hydroxyindole-3-carboxylic	6cl-4hydroxyindole-3-carboxylic	42.95	no_confident_result	no_confident_result	0	6cl-4hydroxyindole-3-carboxylic	9
jk1	k2_as_query	BGC0000398_AFH75328-1_482_mod1_leu	leu	72.5	no_confident_result	leu	0.244073421075049	d-leu|d-val|leu|val	9
jk1	k2_as_query	BGC0000398_AFH75328-1_482_mod1_leu	leu	72.5	no_confident_result	leu	0.244073421075049	d-leu|d-val|leu|val	9
jk1	k2_as_query	BGC0000398_AFH75329-1_3793_mod4_ser	ser	74.09	no_confident_result	ser	0.806405328438811	d-ser|ser	9
jk1	k2_as_query	BGC0000398_AFH75329-1_3793_mod4_ser	ser	74.09	no_confident_result	ser	0.806405328438811	d-ser|ser	9
jk1	k2_as_query	BGC0000398_AFH75330-1_2671_mod3_ser	ser	76.92	no_confident_result	ser	1.18264343962082	d-ser|ser	9
jk1	k2_as_query	BGC0000398_AFH75330-1_2671_mod3_ser	ser	76.92	no_confident_result	ser	1.18264343962082	d-ser|ser	9
jk1	k2_as_query	BGC0000398_AFH75330-1_3756_mod4_val	val	80.67	no_confident_result	val	0.434472794129515	val	9
jk1	k2_as_query	BGC0000398_AFH75330-1_3756_mod4_val	val	80.67	no_confident_result	val	0.434472794129515	val	9
jk1	k2_as_query	BGC0000400_AGM16413-1_5398_mod5_pro	pro	100	pro	pro	0.746984071968289	pro	9
jk1	k2_as_query	BGC0000400_AGM16413-1_5398_mod5_pro	pro	100	pro	pro	0.746984071968289	pro	9
jk1	k2_as_query	BGC0000418_AHF20584-1_460_mod1_hpg	hpg	98.1	no_confident_result	hpg	4.06871190448104	hpg|hpg2cl	9
jk1	k2_as_query	BGC0000418_AHF20584-1_460_mod1_hpg	hpg	98.1	no_confident_result	hpg	4.06871190448104	hpg|hpg2cl	9
jk1	k2_as_query	BGC0000419_AIG79241-1_3410_mod3_bht	bht	98.52	bht	bht	2.88133815681577	bht|tyr	9
jk1	k2_as_query	BGC0000419_AIG79241-1_3410_mod3_bht	bht	98.52	bht	bht	2.88133815681577	bht|tyr	9
jk1	k2_as_query	BGC0000419_AIG79243-1_26_mod1_hpg	hpg	96.32	hpg	hpg	3.59550827374553	hpg	9
jk1	k2_as_query	BGC0000419_AIG79243-1_26_mod1_hpg	hpg	96.32	hpg	hpg	3.59550827374553	hpg	9
jk1	k2_as_query	BGC0000423_CBG75492-1_4248_mod4_orn	orn	100	no_confident_result	orn	0.853017898453327	orn	9
jk1	k2_as_query	BGC0000423_CBG75492-1_4248_mod4_orn	orn	100	no_confident_result	orn	0.853017898453327	orn	9
jk1	k2_as_query	BGC0000425_AFH75320-1_1563_mod2_d-pro	d-pro	87.5	no_confident_result	d-pro	0.832933775616753	d-pro	9
jk1	k2_as_query	BGC0000425_AFH75320-1_1563_mod2_d-pro	d-pro	87.5	no_confident_result	d-pro	0.832933775616753	d-pro	9
jk1	k2_as_query	BGC0000431_EFE73312-1_5470_mod5_thr	thr	65.49	no_confident_result	no_confident_result	0.195482254874389	thr|val	9
jk1	k2_as_query	BGC0000431_EFE73312-1_5470_mod5_thr	thr	65.49	no_confident_result	no_confident_result	0.195482254874389	thr|val	9
jk1	k2_as_query	BGC0000439_AHH53507-1_4147_mod4_asp	asp	100	asp	asp	1.03573704621752	asp	9
jk1	k2_as_query	BGC0000439_AHH53507-1_4147_mod4_asp	asp	100	asp	asp	1.03573704621752	asp	9
jk1	k2_as_query	BGC0000439_AHH53507-1_475_mod1_orn	orn	100	orn	orn	0.842234826190472	orn	9
jk1	k2_as_query	BGC0000439_AHH53507-1_475_mod1_orn	orn	100	orn	orn	0.842234826190472	orn	9
jk1	k2_as_query	BGC0000449_AHF21228-1_2025_mod2_dab	dab	100	no_confident_result	dab	3.4897301023321	dab	9
jk1	k2_as_query	BGC0000449_AHF21228-1_2025_mod2_dab	dab	100	no_confident_result	dab	3.4897301023321	dab	9
jk1	k2_as_query	BGC0000449_AHF21229-1_280_mod1_val	val	100	no_confident_result	val	0.91935404569247	val	9
jk1	k2_as_query	BGC0000449_AHF21229-1_280_mod1_val	val	100	no_confident_result	val	0.91935404569247	val	9
jk1	k2_as_query	BGC0000456_BAO73252-1_7854_mod6_val	val	52.07	no_confident_result	gln	0	no_call	0
jk1	k2_as_query	BGC0000456_BAO73252-1_7854_mod6_val	val	52.07	no_confident_result	gln	0	no_call	0
jk1	k2_as_query	BGC0000463_AGM14933-1_4773_mod5_gln	gln	68.98	no_confident_result	ser	0.428613770588294	gln|ser	9
jk1	k2_as_query	BGC0000463_AGM14933-1_4773_mod5_gln	gln	68.98	no_confident_result	ser	0.428613770588294	gln|ser	9
jk1	k2_as_query	BGC0000464_CDG17980-1_525_mod1_pro	pro	95.69	no_confident_result	pro	0.735054359312717	no_call	0
jk1	k2_as_query	BGC0000464_CDG17980-1_525_mod1_pro	pro	95.69	no_confident_result	pro	0.735054359312717	no_call	0
jk1	k2_as_query	BGC0001035_EPE34341-1_3930_mod4_4oh-5oh-orn	4oh-5oh-orn	100	no_confident_result	4oh-5oh-hty	0.742369887105394	4oh-5oh-hty|4oh-5oh-orn	9
jk1	k2_as_query	BGC0001035_EPE34341-1_3930_mod4_4oh-5oh-orn	4oh-5oh-orn	100	no_confident_result	4oh-5oh-hty	0.742369887105394	4oh-5oh-hty|4oh-5oh-orn	9
jk1	k2_as_query	BGC0001036_AGZ15476-1_490_mod1_3oh-leu	3oh-leu	100	no_confident_result	3oh-leu	0.757194370543248	3oh-leu	9
jk1	k2_as_query	BGC0001036_AGZ15476-1_490_mod1_3oh-leu	3oh-leu	100	no_confident_result	3oh-leu	0.757194370543248	3oh-leu	9
jk1	k2_as_query	BGC0001045_AFR69334-1_2032_mod2_d-cys	d-cys	43.06	no_confident_result	thr	0	d-cys	9
jk1	k2_as_query	BGC0001045_AFR69334-1_2032_mod2_d-cys	d-cys	43.06	no_confident_result	thr	0	d-cys	9
jk1	k2_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	d-ala	45.09	no_confident_result	no_confident_result	0	d-ala	9
jk1	k2_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	d-ala	45.09	no_confident_result	no_confident_result	0	d-ala	9
jk1	k2_as_query	BGC0001125_AIW82277-1_2006_mod2_pro	pro	62.45	no_confident_result	pro	0	pro	9
jk1	k2_as_query	BGC0001125_AIW82277-1_2006_mod2_pro	pro	62.45	no_confident_result	pro	0	pro	9
jk1	k2_as_query	BGC0001125_AIW82284-1_2452_mod3_ala	ala	62.92	no_confident_result	ala	0	ala	9
